83886,59.65773459,0,1,PSM1,ECM,-0.4507367622,0.5295673139,0.1326367138,-0.2030619084,0.9632492783,-0.1758314227,-0.908191236,-0.2524030865,-0.3338882461,-0.3659980059,0.09188857268,0.926068005,59.65773459,0,1,PSM1_setpoint,ECM,-0.4509723695,0.5287294913,0.1334156668,-0.2025370976,0.9631783439,-0.1768225155,-0.905875319,-0.2528647213,-0.3397783676,-0.3719793415,0.09136142823,0.9237339763,59.65773459,0,1,1.428595318e-09,6.446074098e-09,2.537210965e-09,-8.306519048e-08,2.145485239e-08,-7.738034525e-09,PSM1,PSM1_base,59.65773459,0,1,PSM1,PSM1_base,-0.003891327841,0.05694883611,-0.05902786695,0.04349511038,0.9977898545,-0.05023526358,0.7151119024,0.004019382895,0.6989984346,0.6976554611,-0.06632684897,-0.7133565775,59.65823767,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06582805069,-0.7652452653,0.08701370215,-0.002488763423,-0.008756339475,-0.003178661878,6,0,8.613950162e-08,0,0,0,0,6,-0.969181925,4.418374221,-7.711765069,0.00310425865,0.0007236318469,0.001306329861,59.65823767,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06496380556,-0.7716536956,0.08805410204,-0.002488763423,-0.008756339475,-0.003491148568,6,0,0,0,0,0,0,6,-0.9694032649,4.418631913,-7.709560122,0.003063673049,0.0008077066272,0.001281518687,59.65773459,0,1,1,jaw,1,-0.0005208111513,1,0,1,0.004789876158,59.65773459,0,1,1,jaw,1,0,0,1,0.004737772892
83887,59.65851864,0,1,PSM1,ECM,-0.4507367622,0.5295673139,0.1326367138,-0.2030619084,0.9632492783,-0.1758314227,-0.908191236,-0.2524030865,-0.3338882461,-0.3659980059,0.09188857268,0.926068005,59.65851864,0,1,PSM1_setpoint,ECM,-0.4509723695,0.5287294913,0.1334156668,-0.2025370976,0.9631783439,-0.1768225155,-0.905875319,-0.2528647213,-0.3397783676,-0.3719793415,0.09136142823,0.9237339763,59.65851864,0,1,1.425973848e-09,6.434245561e-09,2.532555186e-09,-8.291276597e-08,2.141548277e-08,-7.723835242e-09,PSM1,PSM1_base,59.65851864,0,1,PSM1,PSM1_base,-0.003891327841,0.05694883611,-0.05902786695,0.04349511038,0.9977898545,-0.05023526358,0.7151119024,0.004019382895,0.6989984346,0.6976554611,-0.06632684897,-0.7133565775,59.65891227,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06582805069,-0.7652452653,0.08701370215,-0.002488763423,-0.008756339475,-0.003178661878,6,0,8.598143575e-08,0,0,0,0,6,-0.969181925,4.418374221,-7.711765069,0.00310425865,0.0007236318469,0.001306329861,59.65891227,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06496380556,-0.7716536956,0.08805410204,-0.002488763423,-0.008756339475,-0.003491148568,6,0,0,0,0,0,0,6,-0.9693985652,4.418643651,-7.709551626,0.003063673049,0.0008062824859,0.001279259124,59.65851864,0,1,1,jaw,1,-0.0005208111513,1,0,1,0.004789876158,59.65851864,0,1,1,jaw,1,0,0,1,0.00473664311
83888,59.65899231,0,1,PSM1,ECM,-0.4507367622,0.5295673139,0.1326367138,-0.2030619084,0.9632492783,-0.1758314227,-0.908191236,-0.2524030865,-0.3338882461,-0.3659980059,0.09188857268,0.926068005,59.65899231,0,1,PSM1_setpoint,ECM,-0.4509723695,0.5287294913,0.1334156668,-0.2025370976,0.9631783439,-0.1768225155,-0.905875319,-0.2528647213,-0.3397783676,-0.3719793415,0.09136142823,0.9237339763,59.65899231,0,1,1.423024673e-09,6.420938364e-09,2.527317399e-09,-8.274128719e-08,2.137119163e-08,-7.707860937e-09,PSM1,PSM1_base,59.65899231,0,1,PSM1,PSM1_base,-0.003891327841,0.05694883611,-0.05902786695,0.04349511038,0.9977898545,-0.05023526358,0.7151119024,0.004019382895,0.6989984346,0.6976554611,-0.06632684897,-0.7133565775,59.6595521,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06582805069,-0.7652452653,0.08701370215,-0.002488763423,-0.008756339475,-0.003178661878,6,0,8.58036104e-08,0,0,0,0,6,-0.9681350521,4.41730641,-7.716413511,0.003061734559,0.0008004737617,0.001270042921,59.6595521,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06496380556,-0.7716536956,0.08805410204,-0.002488763423,-0.008756339475,-0.003491148568,6,0,0,0,0,0,0,6,-0.9693938655,4.41865539,-7.709543131,0.003063673049,0.0008048583446,0.001276999561,59.65899231,0,1,1,jaw,1,-0.0005208111513,1,0,1,0.004735445747,59.65899231,0,1,1,jaw,1,0,0,1,0.004735513329
83889,59.65972566,0,1,PSM1,ECM,-0.4507367622,0.5295673139,0.1326367138,-0.2030619084,0.9632492783,-0.1758314227,-0.908191236,-0.2524030865,-0.3338882461,-0.3659980059,0.09188857268,0.926068005,59.65972566,0,1,PSM1_setpoint,ECM,-0.4509723695,0.5287294913,0.1334156668,-0.2025370976,0.9631783439,-0.1768225155,-0.905875319,-0.2528647213,-0.3397783676,-0.3719793415,0.09136142823,0.9237339763,59.65972566,0,1,1.420293912e-09,6.40861669e-09,2.522467519e-09,-8.258250805e-08,2.133018067e-08,-7.693069681e-09,PSM1,PSM1_base,59.65972566,0,1,PSM1,PSM1_base,-0.003891327841,0.05694883611,-0.05902786695,0.04349511038,0.9977898545,-0.05023526358,0.7151119024,0.004019382895,0.6989984346,0.6976554611,-0.06632684897,-0.7133565775,59.66022468,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06582805069,-0.7652452653,0.08701370215,-0.002488763423,-0.008756339475,-0.003178661878,6,0,8.563895471e-08,0,0,0,0,6,-0.9670881792,4.418374221,-7.711765069,0.003125520696,0.0008483520937,0.001451477624,59.66022468,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06496380556,-0.7716536956,0.08805410204,-0.002488763423,-0.008756339475,-0.003491148568,6,0,0,0,0,0,0,6,-0.9693891658,4.418667128,-7.709534635,0.003063673049,0.0008034342033,0.001274739999,59.65972566,0,1,1,jaw,1,-0.0005208111513,1,0,1,0.004753589217,59.65972566,0,1,1,jaw,1,0,0,1,0.004734383548
83890,59.66033824,0,1,PSM1,ECM,-0.4507367622,0.5295673139,0.1326367138,-0.2030619084,0.9632492783,-0.1758314227,-0.908191236,-0.2524030865,-0.3338882461,-0.3659980059,0.09188857268,0.926068005,59.66033824,0,1,PSM1_setpoint,ECM,-0.4509723695,0.5287294913,0.1334156668,-0.2025370976,0.9631783439,-0.1768225155,-0.905875319,-0.2528647213,-0.3397783676,-0.3719793415,0.09136142823,0.9237339763,59.66033824,0,1,1.417563235e-09,6.396295391e-09,2.517617786e-09,-8.242373372e-08,2.128917095e-08,-7.678278874e-09,PSM1,PSM1_base,59.66033824,0,1,PSM1,PSM1_base,-0.003891327841,0.05694883611,-0.05902786695,0.04349511038,0.9977898545,-0.05023526358,0.7151119024,0.004019382895,0.6989984346,0.6976554611,-0.06632684897,-0.7133565775,59.66089447,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06582805069,-0.7652452653,0.08701370215,-0.002488763423,-0.008756339475,-0.003178661878,6,0,8.547430402e-08,0,0,0,0,6,-0.9681350521,4.416238599,-7.711765069,0.003082996605,0.0009023233297,0.001378903742,59.66089447,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06496380556,-0.7716536956,0.08805410204,-0.002488763423,-0.008756339475,-0.003491148568,6,0,0,0,0,0,0,6,-0.9693844661,4.418678866,-7.709526139,0.003063673049,0.0008020100621,0.001272480436,59.66033824,0,1,1,jaw,1,-0.0005208111513,1,0,1,0.004717302277,59.66033824,0,1,1,jaw,1,0,0,1,0.004733253766
83891,59.66104302,0,1,PSM1,ECM,-0.4507367622,0.5295673139,0.1326367138,-0.2030619084,0.9632492783,-0.1758314227,-0.908191236,-0.2524030865,-0.3338882461,-0.3659980059,0.09188857268,0.926068005,59.66104302,0,1,PSM1_setpoint,ECM,-0.4509723695,0.5287294913,0.1334156668,-0.2025370976,0.9631783439,-0.1768225155,-0.905875319,-0.2528647213,-0.3397783676,-0.3719793415,0.09136142823,0.9237339763,59.66104302,0,1,1.414832557e-09,6.383974092e-09,2.512768054e-09,-8.22649594e-08,2.124816124e-08,-7.663488067e-09,PSM1,PSM1_base,59.66104302,0,1,PSM1,PSM1_base,-0.003891327841,0.05694883611,-0.05902786695,0.04349511038,0.9977898545,-0.05023526358,0.7151119024,0.004019382895,0.6989984346,0.6976554611,-0.06632684897,-0.7133565775,59.66156083,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06582805069,-0.7652452653,0.08701370215,-0.002488763423,-0.008756339475,-0.003178661878,6,0,8.530965332e-08,0,0,0,0,6,-0.9681350521,4.416238599,-7.711765069,0.003082996605,0.0009023233297,0.001378903742,59.66156083,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06496380556,-0.7716536956,0.08805410204,-0.002488763423,-0.008756339475,-0.003491148568,6,0,0,0,0,0,0,6,-0.9693797664,4.418690605,-7.709517643,0.003063673049,0.0008005859208,0.001270220874,59.66104302,0,1,1,jaw,1,-0.0005208111513,1,0,1,0.004717302277,59.66104302,0,1,1,jaw,1,0,0,1,0.004732123985
83892,59.66164883,0,1,PSM1,ECM,-0.4507367622,0.5295673139,0.1326367138,-0.2030619084,0.9632492783,-0.1758314227,-0.908191236,-0.2524030865,-0.3338882461,-0.3659980059,0.09188857268,0.926068005,59.66164883,0,1,PSM1_setpoint,ECM,-0.4509723695,0.5287294913,0.1334156668,-0.2025370976,0.9631783439,-0.1768225155,-0.905875319,-0.2528647213,-0.3397783676,-0.3719793415,0.09136142823,0.9237339763,59.66164883,0,1,1.412101797e-09,6.371652419e-09,2.507918174e-09,-8.210618025e-08,2.120715028e-08,-7.648696811e-09,PSM1,PSM1_base,59.66164883,0,1,PSM1,PSM1_base,-0.003891327841,0.05694883611,-0.05902786695,0.04349511038,0.9977898545,-0.05023526358,0.7151119024,0.004019382895,0.6989984346,0.6976554611,-0.06632684897,-0.7133565775,59.66220897,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06582805069,-0.7652452653,0.08701370215,-0.002488763423,-0.008756339475,-0.003178661878,6,0,8.514499763e-08,0,0,0,0,6,-0.9670881792,4.418374221,-7.709440848,0.00310425865,0.0008462151195,0.001342616802,59.66220897,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06496380556,-0.7716536956,0.08805410204,-0.002488763423,-0.008756339475,-0.003491148568,6,0,0,0,0,0,0,6,-0.9693750667,4.418702344,-7.709509148,0.003063673049,0.0007991617795,0.001267961311,59.66164883,0,1,1,jaw,1,-0.0005208111513,1,0,1,0.004735445747,59.66164883,0,1,1,jaw,1,0,0,1,0.004730994204
83893,59.66234921,0,1,PSM1,ECM,-0.4507367622,0.5295673139,0.1326367138,-0.2030619084,0.9632492783,-0.1758314227,-0.908191236,-0.2524030865,-0.3338882461,-0.3659980059,0.09188857268,0.926068005,59.66234921,0,1,PSM1_setpoint,ECM,-0.4509723695,0.5287294913,0.1334156668,-0.2025370976,0.9631783439,-0.1768225155,-0.905875319,-0.2528647213,-0.3397783676,-0.3719793415,0.09136142823,0.9237339763,59.66234921,0,1,1.409371119e-09,6.35933112e-09,2.503068441e-09,-8.194740593e-08,2.116614057e-08,-7.633906004e-09,PSM1,PSM1_base,59.66234921,0,1,PSM1,PSM1_base,-0.003891327841,0.05694883611,-0.05902786695,0.04349511038,0.9977898545,-0.05023526358,0.7151119024,0.004019382895,0.6989984346,0.6976554611,-0.06632684897,-0.7133565775,59.66284202,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06582805069,-0.7652452653,0.08701370215,-0.002488763423,-0.008756339475,-0.003178661878,6,0,8.498034694e-08,0,0,0,0,6,-0.9670881792,4.418374221,-7.718737732,0.003061734559,0.0008690857984,0.001378903742,59.66284202,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06496380556,-0.7716536956,0.08805410204,-0.002488763423,-0.008756339475,-0.003491148568,6,0,0,0,0,0,0,6,-0.969370367,4.418714083,-7.709500652,0.003063673049,0.0007977376382,0.001265701749,59.66234921,0,1,1,jaw,1,-0.0005208111513,1,0,1,0.004717302277,59.66234921,0,1,1,jaw,1,0,0,1,0.004729864423
83894,59.66301181,0,1,PSM1,ECM,-0.4507367622,0.5295673139,0.1326367138,-0.2030619084,0.9632492783,-0.1758314227,-0.908191236,-0.2524030865,-0.3338882461,-0.3659980059,0.09188857268,0.926068005,59.66301181,0,1,PSM1_setpoint,ECM,-0.4509723695,0.5287294913,0.1334156668,-0.2025370976,0.9631783439,-0.1768225155,-0.905875319,-0.2528647213,-0.3397783676,-0.3719793415,0.09136142823,0.9237339763,59.66301181,0,1,1.406640358e-09,6.347009446e-09,2.498218562e-09,-8.178862678e-08,2.112512961e-08,-7.619114748e-09,PSM1,PSM1_base,59.66301181,0,1,PSM1,PSM1_base,-0.003891327841,0.05694883611,-0.05902786695,0.04349511038,0.9977898545,-0.05023526358,0.7151119024,0.004019382895,0.6989984346,0.6976554611,-0.06632684897,-0.7133565775,59.66347319,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06582805069,-0.7652452653,0.08701370215,-0.002488763423,-0.008756339475,-0.003178661878,6,0,8.481569125e-08,0,0,0,0,6,-0.9681350521,4.418374221,-7.71408929,0.00310425865,0.0008462151195,0.001342616802,59.66347319,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06496380556,-0.7716536956,0.08805410204,-0.002488763423,-0.008756339475,-0.003491148568,6,0,0,0,0,0,0,6,-0.9693656672,4.418725822,-7.709492156,0.003063673049,0.000796313497,0.001263442186,59.66301181,0,1,1,jaw,1,-0.0005208111513,1,0,1,0.004735445747,59.66301181,0,1,1,jaw,1,0,0,1,0.004728734641
83895,59.66368704,0,1,PSM1,ECM,-0.4507367622,0.5295673139,0.1326367138,-0.2030619084,0.9632492783,-0.1758314227,-0.908191236,-0.2524030865,-0.3338882461,-0.3659980059,0.09188857268,0.926068005,59.66368704,0,1,PSM1_setpoint,ECM,-0.4509723695,0.5287294913,0.1334156668,-0.2025370976,0.9631783439,-0.1768225155,-0.905875319,-0.2528647213,-0.3397783676,-0.3719793415,0.09136142823,0.9237339763,59.66368704,0,1,1.403909681e-09,6.334688147e-09,2.493368829e-09,-8.162985246e-08,2.108411989e-08,-7.604323941e-09,PSM1,PSM1_base,59.66368704,0,1,PSM1,PSM1_base,-0.003891327841,0.05694883611,-0.05902786695,0.04349511038,0.9977898545,-0.05023526358,0.7151119024,0.004019382895,0.6989984346,0.6976554611,-0.06632684897,-0.7133565775,59.66414213,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06582805069,-0.7652452653,0.08701370215,-0.002488763423,-0.008756339475,-0.003178661878,6,0,8.465104055e-08,0,0,0,0,6,-0.9681350521,4.418374221,-7.71408929,0.00310425865,0.0008462151195,0.001342616802,59.66414213,1,1,6,yaw,pitch,insertion,roll,wrist_pitch,wrist_yaw,6,-0.06496380556,-0.7716536956,0.08805410204,-0.002488763423,-0.008756339475,-0.003491148568,6,0,0,0,0,0,0,6,-0.9693609675,4.418737561,-7.70948366,0.003063673049,0.0007948893557,0.001261182624,59.66368704,0,1,1,jaw,1,-0.0005208111513,1,0,1,0.004735445747,59.66368704,0,1,1,jaw,1,0,0,1,0.00472760486
